label,z,x,y,cell_properties,cell_type
2074,87.14432338544134,96.2865940312648,537.2955945049739,"Lhx2-, HnF4a-",2
2075,86.73473000885217,111.3301858955444,637.5578341693715,"Lhx2-, HnF4a-",2
2076,87.07210849970517,120.09999157610984,735.6213461376464,"Lhx2-, HnF4a+",1
2077,86.54524020041261,174.82950191570882,530.1995284409078,"Lhx2-, HnF4a-",2
2078,87.75127768313459,248.68313458262352,508.5394145888183,"Lhx2-, HnF4a-",2
2079,87.28884026258206,284.82441711310645,301.7378706707915,"Lhx2-, HnF4a-",2
2080,86.03221288515407,305.015006002401,778.3575430172069,"Lhx2-, HnF4a-",2
2081,87.60606060606061,317.2936507936508,408.6803751803752,"Lhx2-, HnF4a+",1
2082,86.82897327707454,329.58804500703235,184.52855133614628,"Lhx2-, HnF4a-",2
2083,91.06674455966116,338.722068059004,584.7758142252081,"Lhx2+, HnF4a-",0
2084,85.80589402096912,359.15811844715216,769.5505809011051,"Lhx2+, HnF4a-",0
2085,85.48563845473312,439.39834856974346,354.75606015924507,"Lhx2-, HnF4a-",2
2086,85.7836745008845,439.76472074804144,392.8788223401567,"Lhx2-, HnF4a-",2
2087,88.45,0.325,527.0166666666667,"Lhx2-, HnF4a-",2
2088,87.74681027340513,43.299917149958574,153.08135874067938,"Lhx2-, HnF4a-",2
2089,88.09585862192074,73.45573009639415,454.0783648696894,"Lhx2-, HnF4a-",2
2090,87.97997923772802,85.59142814770874,125.45929111671364,"Lhx2-, HnF4a-",2
2091,87.98010683367103,87.95266163197643,437.11825382206666,"Lhx2-, HnF4a-",2
2092,88.45922746781116,90.06437768240343,3.429184549356223,"Lhx2-, HnF4a-",2
2093,87.85447842116677,105.47343309477336,755.2309694209499,"Lhx2-, HnF4a-",2
2094,87.94123293515358,112.65550341296928,464.3299914675768,"Lhx2-, HnF4a-",2
2095,87.1676960727188,121.10325136930427,513.1159538515325,"Lhx2-, HnF4a-",2
2096,88.47980062959077,145.8848373557188,785.7814795383001,"Lhx2-, HnF4a-",2
2097,88.01361055444222,155.22419839679358,341.0455911823647,"Lhx2-, HnF4a+",1
2098,87.35707004514344,205.9596621523227,579.9102956167177,"Lhx2-, HnF4a-",2
2099,88.06802721088435,207.8626650660264,502.9527010804322,"Lhx2-, HnF4a-",2
2100,87.9874213836478,215.7215408805032,169.89732704402516,"Lhx2-, HnF4a-",2
2101,92.15647827758556,215.49384851980008,629.2339484813533,"Lhx2-, HnF4a-",2
2102,87.15030637991109,230.5482398173736,535.588369578277,"Lhx2+, HnF4a-",0
2103,88.02065466843821,248.5027177195313,403.5096026090108,"Lhx2-, HnF4a-",2
2104,88.35704924171503,259.6706609249204,603.3342070773264,"Lhx2-, HnF4a-",2
2105,87.43712991988853,280.38349007314525,552.5377917102055,"Lhx2-, HnF4a-",2
2106,88.12373810210556,304.90741274877416,457.848572252668,"Lhx2-, HnF4a-",2
2107,88.05531489503498,308.67944018660444,78.72742419193602,"Lhx2-, HnF4a-",2
2108,87.47243526121086,338.07389695930704,381.52530903185055,"Lhx2-, HnF4a-",2
2109,88.15283547483335,368.6913341706115,335.20374843010336,"Lhx2-, HnF4a-",2
2110,87.87581021519316,407.6323567539538,490.67695099818513,"Lhx2-, HnF4a-",2
2111,86.12900315741993,436.1686964366261,793.1849345963013,"Lhx2+, HnF4a-",0
2112,88.77161770790237,3.534133223003724,43.49648324369053,"Lhx2-, HnF4a-",2
2113,88.66088464874241,5.600173460537728,246.19167389418908,"Lhx2-, HnF4a+",1
2114,90.48390386016024,14.835979606700656,132.49176984705025,"Lhx2-, HnF4a-",2
2115,88.59137360985873,69.24992485722873,347.71205290051097,"Lhx2-, HnF4a-",2
2116,89.2106485617295,127.23441129176344,341.19546185456494,"Lhx2-, HnF4a-",2
2117,89.6204196217494,146.0493498817967,512.1281028368794,"Lhx2-, HnF4a-",2
2118,88.04611564384534,152.7449450159631,363.2786449095424,"Lhx2-, HnF4a-",2
2119,89.07814569536424,152.08432671081678,373.9386313465784,"Lhx2-, HnF4a-",2
2120,88.60042494688165,153.66129233845768,605.928508936383,"Lhx2-, HnF4a-",2
2121,89.01544784580499,176.87471655328798,578.8520408163265,"Lhx2-, HnF4a-",2
2122,89.41598639455782,190.70289115646256,626.4583333333334,"Lhx2-, HnF4a-",2
2123,90.07190493512793,204.9819328240572,138.83945677215956,"Lhx2-, HnF4a+",1
2124,88.28939641109298,243.19902120717785,642.0309951060359,"Lhx2-, HnF4a-",2
2125,90.90139254798645,284.70003763643206,713.0060218291306,"Lhx2+, HnF4a-",0
2126,89.53909069040174,283.99013711811403,623.7033918691363,"Lhx2-, HnF4a-",2
2127,88.66968941283156,298.6350034005894,190.006801178871,"Lhx2-, HnF4a-",2
2128,89.50128818549871,329.48472580051526,429.8770702981229,"Lhx2-, HnF4a-",2
2129,89.13271730300569,340.0989033306255,288.7152721364744,"Lhx2-, HnF4a-",2
2130,88.24958604702506,361.1024395628656,612.8198476653052,"Lhx2+, HnF4a-",0
2131,89.28641085435659,377.8505405978376,587.1185075259699,"Lhx2-, HnF4a-",2
2132,90.165991902834,0.5425101214574899,163.1174089068826,"Lhx2-, HnF4a-",2
2134,91.39819684447784,29.12496869521663,597.7831204608065,"Lhx2-, HnF4a-",2
2136,91.0594247682434,57.880437366294274,563.0746375089137,"Lhx2-, HnF4a-",2
2137,90.89583333333331,81.94296448087432,211.6120218579235,"Lhx2-, HnF4a-",2
2138,89.16358442339498,95.21996692226732,53.7956698240866,"Lhx2-, HnF4a-",2
2139,89.18121457489879,114.3289068825911,294.1000809716599,"Lhx2-, HnF4a-",2
2140,88.36927772126144,123.13875890132248,225.7497456765005,"Lhx2-, HnF4a-",2
2141,90.59932245149368,128.00300277178934,156.20449645826918,"Lhx2-, HnF4a-",2
2142,90.5493511600472,185.2451828548958,484.2076287848997,"Lhx2-, HnF4a-",2
2143,89.03688447856207,186.6727204643325,463.55270548586407,"Lhx2-, HnF4a-",2
2144,82.96295353278167,200.63004455760665,707.3803946530873,"Lhx2-, HnF4a-",2
2145,89.59562233351883,215.7243554071601,792.0411797440178,"Lhx2-, HnF4a-",2
2146,92.17019704433496,223.76247947454843,370.723645320197,"Lhx2+, HnF4a-",0
2147,90.38177373353253,235.39956539454028,622.0350400651909,"Lhx2-, HnF4a-",2
2148,91.14762931034484,252.8275862068965,325.9676724137931,"Lhx2-, HnF4a+",1
2149,88.94201135442012,254.2234387672344,559.3436063801028,"Lhx2-, HnF4a-",2
2150,91.14284287283988,310.3392268504645,750.7095195285186,"Lhx2+, HnF4a-",0
2151,90.21514543630892,367.9410230692076,237.83681043129388,"Lhx2-, HnF4a-",2
2152,90.10244135950217,378.5964576352322,796.1507898516037,"Lhx2-, HnF4a-",2
2153,90.23068245910883,397.48054145516073,448.2394247038917,"Lhx2-, HnF4a-",2
2154,89.47286821705427,423.5591085271318,796.9321705426356,"Lhx2+, HnF4a-",0
2155,90.15780141843972,437.0230496453901,477.8599290780142,"Lhx2+, HnF4a-",0
2156,91.36400346120566,3.34352466109028,551.7799250072109,"Lhx2-, HnF4a-",2
2157,90.42685851318944,37.357314148681056,690.043165467626,"Lhx2+, HnF4a-",0
2158,90.74398304027932,87.02394313505425,256.05723905723903,"Lhx2-, HnF4a-",2
2159,90.87194938234408,95.91277493220848,348.2637842723712,"Lhx2-, HnF4a-",2
2160,93.55232558139537,96.2175925925926,378.0251937984496,"Lhx2-, HnF4a+",1
2161,90.86124309124406,103.68496072917677,28.602734412876952,"Lhx2-, HnF4a-",2
2162,88.08520179372198,128.67937219730942,686.3766816143498,"Lhx2+, HnF4a-",0
2163,90.48987854251013,134.12145748987854,701.914979757085,"Lhx2+, HnF4a-",0
2164,89.61494649637557,143.33620987228167,8.694338971349673,"Lhx2-, HnF4a+",1
2165,91.161800486618,183.3698296836983,6.899297107326304,"Lhx2-, HnF4a-",2
2166,91.4134497816594,206.22288209606987,731.1264628820961,"Lhx2-, HnF4a-",2
2167,89.45004394960445,242.4427190155289,724.277029006739,"Lhx2+, HnF4a-",0
2168,91.65900802334065,245.0430342815463,104.24544128373452,"Lhx2-, HnF4a-",2
2169,91.10677083333331,252.1067708333333,305.65190972222223,"Lhx2-, HnF4a+",1
2170,90.1015228426396,268.1153009427121,708.6185641769398,"Lhx2-, HnF4a-",2
2171,91.82928927895372,278.4059542247461,503.62863534675614,"Lhx2-, HnF4a-",2
2172,85.34261715296198,278.7901856763926,40.54173297966401,"Lhx2+, HnF4a-",0
2173,91.617125382263,292.8636085626911,82.2262996941896,"Lhx2-, HnF4a-",2
2174,91.27380952380952,422.3192110177404,448.0287114845938,"Lhx2-, HnF4a-",2
2175,92.96292935839274,8.28801036941024,304.37589112119247,"Lhx2-, HnF4a-",2
2176,92.3801534892022,13.29448509726932,102.95502409423524,"Lhx2-, HnF4a-",2
2177,92.65467988573349,18.42127373550664,11.8033943874979,"Lhx2-, HnF4a-",2
2178,92.01552062868367,27.189783889980355,272.6089390962672,"Lhx2-, HnF4a-",2
2179,91.38450802512212,33.63189113747383,444.7452896022331,"Lhx2-, HnF4a-",2
2180,90.62781983635392,46.911982870689,183.35398027070428,"Lhx2-, HnF4a+",1
2181,91.8530527768196,63.7547430148327,160.91859261814415,"Lhx2-, HnF4a-",2
2182,92.40932792584007,186.78650057937423,725.9652375434531,"Lhx2-, HnF4a-",2
2183,91.55620316402998,200.83291701359977,437.2470163752429,"Lhx2-, HnF4a-",2
2184,94.07704672096014,218.4029147021003,406.7528932704672,"Lhx2-, HnF4a-",2
2185,91.62884518406456,237.4330139519247,154.43755252983695,"Lhx2-, HnF4a-",2
2186,92.19973597359736,260.0760396039604,135.95590759075907,"Lhx2-, HnF4a-",2
2187,90.71616569463136,279.874233587558,162.32675340212353,"Lhx2-, HnF4a-",2
2188,92.22189104156315,286.4300380857758,763.180824639841,"Lhx2-, HnF4a-",2
2189,95.32805280528054,291.0963696369637,169.34587458745875,"Lhx2-, HnF4a-",2
2190,91.96726755218216,335.3253083491461,210.73481973434536,"Lhx2-, HnF4a-",2
2191,91.79161317928968,358.83162173727,587.0887890457852,"Lhx2-, HnF4a-",2
2192,90.34504547630443,367.46519865964575,525.2375299186214,"Lhx2-, HnF4a+",1
2193,92.21203904555314,378.4545824295011,545.6611984815618,"Lhx2-, HnF4a-",2
2194,93.79926918392204,446.2358099878197,407.7028014616321,"Lhx2-, HnF4a-",2
2195,94.29223308689085,12.198028460131964,284.60259162095554,"Lhx2-, HnF4a-",2
2196,92.38093575418996,20.96822625698324,49.63163407821229,"Lhx2-, HnF4a-",2
2197,92.85122749590836,48.20196399345336,272.8774140752864,"Lhx2-, HnF4a-",2
2198,93.73658979010106,49.55338170510495,507.4777144337912,"Lhx2-, HnF4a-",2
2199,92.98326771653544,52.64538807649044,600.6754780652418,"Lhx2-, HnF4a-",2
2200,93.66057212842271,61.46776310034118,14.990289563467764,"Lhx2-, HnF4a-",2
2201,92.93291848164282,84.79041692594897,564.2129433727442,"Lhx2-, HnF4a-",2
2202,88.50126582278482,125.13164556962025,703.2379746835443,"Lhx2+, HnF4a-",0
2203,92.03267240304277,130.04925801222095,191.98491083676268,"Lhx2-, HnF4a-",2
2204,93.47768415783766,147.48978059564527,754.124718444982,"Lhx2-, HnF4a-",2
2205,92.9548760575924,177.64049280094997,100.98693780614516,"Lhx2-, HnF4a-",2
2206,93.60489445170931,193.80833177657388,792.4300392303381,"Lhx2-, HnF4a-",2
2207,98.85160597481206,198.08766962803867,699.7609098896808,"Lhx2+, HnF4a-",0
2208,92.22160734498806,239.04439693120364,459.7898377562571,"Lhx2-, HnF4a-",2
2209,89.92296511627907,255.04493701550388,775.2894864341085,"Lhx2-, HnF4a+",1
2210,91.99976159256168,261.45726546668254,752.0212182620098,"Lhx2-, HnF4a-",2
2211,95.48418604651162,273.78992248062013,719.162015503876,"Lhx2+, HnF4a-",0
2212,93.10083384805436,287.85654725138977,413.6332612723904,"Lhx2-, HnF4a-",2
2213,95.66226818830242,288.4921540656205,387.6153114598193,"Lhx2+, HnF4a-",0
2214,92.67189825463402,305.85658232986066,209.43728859423624,"Lhx2-, HnF4a-",2
2215,92.73537748003092,309.979902087091,432.988920381345,"Lhx2-, HnF4a-",2
2216,91.66654804270463,345.2067615658363,250.6711743772242,"Lhx2+, HnF4a-",0
2217,90.19189027232171,356.12317730874224,568.2038085092216,"Lhx2+, HnF4a-",0
2218,93.01915481832545,390.11808846761454,782.8449842022117,"Lhx2-, HnF4a-",2
2219,91.763491005996,408.2340661781035,341.1614479236065,"Lhx2+, HnF4a-",0
2220,96.32850779510022,433.1943207126949,477.0963251670379,"Lhx2+, HnF4a-",0
2221,93.26796805678794,457.56433007985805,576.7867494824017,"Lhx2-, HnF4a+",1
2222,93.8620071684588,25.93458781362008,153.89336917562724,"Lhx2-, HnF4a-",2
2223,97.80690737833596,57.074568288854,738.6527044384187,"Lhx2-, HnF4a-",2
2224,94.3804931640625,76.734619140625,733.1717529296875,"Lhx2-, HnF4a-",2
2225,94.4886022265418,79.46156564764092,177.8027920127231,"Lhx2-, HnF4a-",2
2226,93.67722969606378,145.35984055804684,452.3052316890882,"Lhx2+, HnF4a-",0
2227,94.19216586085388,146.1924936491027,580.3084487421125,"Lhx2-, HnF4a+",1
2228,92.2348920473039,157.71313876532494,726.317890853857,"Lhx2-, HnF4a+",1
2229,94.33791704238052,160.91816952209197,36.703336339044185,"Lhx2-, HnF4a-",2
2230,93.6572354211663,160.77991360691144,91.05637149028078,"Lhx2-, HnF4a-",2
2231,93.6252408477842,173.45926231764383,316.1819432975502,"Lhx2-, HnF4a-",2
2232,94.19554940620316,179.82970137207425,506.53614666205465,"Lhx2-, HnF4a-",2
2233,94.03426124197,196.91320485367595,598.9664525339043,"Lhx2-, HnF4a-",2
2234,94.05708661417324,205.55582114735657,753.9786276715411,"Lhx2-, HnF4a+",1
2235,93.77692307692308,211.8307692307692,0.5230769230769231,"Lhx2-, HnF4a-",2
2236,93.89747899159664,223.24672268907565,338.4655462184874,"Lhx2-, HnF4a+",1
2237,93.37802222986134,257.0030938466827,259.3858141400252,"Lhx2-, HnF4a-",2
2238,93.89687393815834,276.6092422697928,442.33307849133536,"Lhx2-, HnF4a-",2
2239,93.82839271144957,389.5240685341311,350.5145499048137,"Lhx2-, HnF4a-",2
2240,93.6040981533013,402.16923855299774,793.9620541360991,"Lhx2-, HnF4a-",2
2241,95.56119517333843,27.058513694694504,230.4716529400498,"Lhx2-, HnF4a-",2
2242,93.9448005232178,66.30752125572269,388.79869195552646,"Lhx2-, HnF4a-",2
2243,95.61375201687972,100.82698274792106,311.1234950974308,"Lhx2-, HnF4a-",2
2244,94.6609901883388,130.449306417052,74.74997180557122,"Lhx2-, HnF4a-",2
2245,94.69429787234044,129.71302127659575,627.6561702127659,"Lhx2-, HnF4a-",2
2246,94.85566816816817,135.60491741741745,413.3280780780781,"Lhx2-, HnF4a-",2
2247,95.41779525265764,136.1568370467453,263.1783893985729,"Lhx2-, HnF4a-",2
2248,95.83038110574344,141.9844337090714,95.5492485238862,"Lhx2-, HnF4a+",1
2249,94.0118378218408,149.4001183782184,388.5878958271678,"Lhx2-, HnF4a-",2
2250,94.94103024444138,226.2112967822124,578.9690650462643,"Lhx2-, HnF4a-",2
2251,96.05906801007556,242.05629722921915,571.4502518891687,"Lhx2+, HnF4a-",0
2252,94.86000818665576,272.6084731887024,533.7621776504297,"Lhx2-, HnF4a-",2
2253,94.87327752736638,306.40360592401805,100.47456535737282,"Lhx2-, HnF4a-",2
2254,91.34993773349936,341.7430469074305,725.3628061436281,"Lhx2-, HnF4a-",2
2255,94.85695092073026,341.0588002845176,468.57385600252906,"Lhx2-, HnF4a-",2
2256,94.27864838393732,354.14805746000656,793.9190336271629,"Lhx2-, HnF4a-",2
2257,94.5589330024814,358.64531637717124,503.9976736972705,"Lhx2-, HnF4a-",2
2258,94.9913062862238,367.9540793580027,419.630294248774,"Lhx2-, HnF4a-",2
2259,96.00779482021623,4.4314810158410864,230.1118933869751,"Lhx2-, HnF4a-",2
2260,96.06893273116236,9.86332303304017,598.1594960779653,"Lhx2-, HnF4a-",2
2261,95.95914834689285,10.873983036177949,450.8551151116496,"Lhx2-, HnF4a-",2
2262,96.29136297376094,12.319788629737609,335.4431486880466,"Lhx2-, HnF4a-",2
2263,97.5302113078241,18.249000571102226,476.3210736721873,"Lhx2-, HnF4a-",2
2264,95.91929783223374,25.68437794533459,194.62794533459,"Lhx2-, HnF4a-",2
2265,95.62463529113282,28.562856780413547,561.0216922491437,"Lhx2-, HnF4a-",2
2266,94.87485136741974,96.28804994054695,790.7234690844233,"Lhx2-, HnF4a+",1
2267,91.3046875,128.59375,708.4921875,"Lhx2-, HnF4a+",1
2268,95.5066559743384,212.7502806736167,112.08452285485164,"Lhx2-, HnF4a-",2
2269,96.20728394155223,218.41449445627435,201.4136133343124,"Lhx2-, HnF4a+",1
2270,95.36837996096293,250.3984385165908,65.09629147690306,"Lhx2-, HnF4a-",2
2271,96.58229376257545,259.98155600268274,175.17330650570088,"Lhx2-, HnF4a+",1
2272,95.8049199084668,271.96610411899314,73.62728832951944,"Lhx2-, HnF4a-",2
2273,95.38752930832356,305.43874560375144,288.47245017585,"Lhx2-, HnF4a+",1
2274,96.22217230147142,318.759968549927,309.4453554981467,"Lhx2-, HnF4a-",2
2275,96.5021542438604,324.4506678155967,611.8028866867729,"Lhx2-, HnF4a-",2
2276,96.29757343550448,327.0948275862069,519.633141762452,"Lhx2-, HnF4a-",2
2277,95.58167657306824,341.5542119286739,135.8009838081574,"Lhx2-, HnF4a-",2
2278,96.0484668644906,345.1389713155292,318.2299703264095,"Lhx2-, HnF4a-",2
2279,99.09529860228716,384.97564591274886,755.6820203303685,"Lhx2+, HnF4a-",0
2280,96.90882778581764,1.150506512301013,194.80028943560052,"Lhx2-, HnF4a-",2
2281,97.20481049562682,5.714832361516035,778.5023688046647,"Lhx2-, HnF4a-",2
2282,98.61417686446548,53.98764719464327,448.1272223504964,"Lhx2-, HnF4a-",2
2283,96.26476744186049,61.85918604651163,109.81848837209304,"Lhx2-, HnF4a-",2
2284,98.29523696962534,65.1855572627349,413.0788322893275,"Lhx2-, HnF4a-",2
2285,96.92105983842256,97.39531699301656,415.44337943310967,"Lhx2-, HnF4a-",2
